raw_start,length
40609019,159
40609179,177
40609360,13
40609374,1
40609376,2
40609380,2
40609384,3
40609388,2
40609391,2
40609394,1
40609438,4
40609446,13
40609460,1
40609462,2
40609466,2
40609470,3
40609474,2
40609477,2
40609480,1
40609524,4
40609538,1
40609540,1
40609542,36
40609590,1
40609592,1
40609594,36
40609650,2
40609654,2
40609660,1
40609662,1
40609664,1
40609668,2
40609672,1
40609676,2
40609680,1
40609682,1
40609688,83
40609772,180
40609953,32
40609986,29
40610016,56
40610073,166
40610240,35
40610276,40
40610317,8
40610326,22
40610349,1
40611704,4
40611712,13
40611726,1
40611728,2
40611732,2
40611736,3
40611740,2
40611743,2
40611746,1
40611790,4
40611798,13
40611812,1
40611814,2
40611818,2
40611822,3
40611826,2
40611829,2
40611832,1
40611876,4
40611890,1
40611892,1
40611894,36
40611942,1
40611944,1
40611946,36
40612002,2
40612006,2
40612012,1
40612014,1
40612016,1
40612020,2
40612024,1
40612028,2
40612032,1
40612034,1
40614056,4
40614064,13
40614078,1
40614080,2
40614084,2
40614088,3
40614092,2
40614095,2
40614098,1
40614142,4
40614150,13
40614164,1
40614166,2
40614170,2
40614174,3
40614178,2
40614181,2
40614184,1
40614228,4
40614242,1
40614244,1
40614246,36
40614294,1
40614296,1
40614298,36
40614354,2
40614358,2
40614364,1
40614372,2
40614376,1
40614381,1
40614384,1
40614386,1
40614392,2
40614395,2
40614398,1
40614400,110
40614511,3
40614515,45
40614561,106
40614668,72
40614741,195
40614937,4
40614942,163
40615106,30
40615137,16
40615154,82
40615237,87
40615325,12
40615338,6
40615345,38
40615384,12
40615397,74
40615472,101
40615574,2
40615577,3
40615581,9
40615591,30
40615622,6
40615629,39
40615669,1
40615671,1
40615673,3
40615677,28
40615706,15
40615722,7
40615730,3
40615734,2
40615737,33
40615771,5
40615777,10
40615788,6
40615795,11
40615807,8
40615816,19
40615836,8
40615845,4
40615850,17
40615868,30
40615899,21
40615921,57
40615979,9
40615989,23
40616013,12
40616026,8
40616035,7
40616043,37
40616081,38
40616120,8
40616129,136
40616266,19
40616286,1
40616288,26
40616315,27
40616343,44
40616388,142
40616531,157
40616712,22
40616735,4
40616740,3
40616744,3
40616748,15
40616764,7
40616772,1
40616774,17
40616793,3
40616797,2
40616800,6
40616807,9
40616819,11
40616831,6
40616838,28
40616867,13
40616882,13
40616896,36
40616933,6
40616940,1
40616942,2
40616945,6
40616952,59
40617012,3
40617016,3
40617020,2
40617023,16
40617040,14
40617055,1
40617057,11
40617069,21
40617091,21
40617113,4
40617122,2
40617125,3
40617129,4
40617134,2
40617137,5
40617143,7
40617154,2
40617158,2
40617161,1
40617163,2
40617166,2
40617169,3
40617173,4
40617178,1
40617180,4
40617185,4
40617191,9
40617201,5
40617207,1
40617210,3
40617216,29
40617246,4
40617251,6
40617258,3
40617262,1
40617264,4
40617270,17
40617288,12
40617301,6
40617309,8
40617318,3
40617322,3
40617326,10
40617338,5
40617344,6
40617351,17
40617369,2
40617373,2
40617376,1
40617378,5
40617385,3
40617390,7
40617398,3
40617402,3
40617407,20
40617429,4
40617434,6
40617441,1
40617443,5
40617450,2
40617453,6
40617461,5
40617467,1
40617469,6
40617476,21
40617498,9
40617508,3
40617512,4
40617517,4
40617522,30
40617553,9
40617563,21
40617585,10
40617596,1
40617598,31
40617630,2
40617634,1
40617636,7
40617644,6
40617651,2
40617654,3
40617659,6
40617666,6
40617674,10
40617685,14
40617701,6
40617709,1
40617711,8
40617720,6
40617727,4
40617732,1
40617735,22
40617758,3
40617762,1
40617764,3
40617769,1
40617771,2
40617775,2
40617778,16
40617795,1
40617797,1
40617799,3
40617804,4
40617809,3
40617813,1
40617815,1
40617817,6
40617824,5
40617830,4
40617835,1
40617837,12
40617850,31
40617882,4
40617888,4
40617893,4
40617899,6
40617907,2
40617911,5
40617917,4
40617923,2
40617926,1
40617928,6
40617935,3
40617939,7
40617947,3
40617951,2
40617954,1
40617956,1
40617958,1
40617961,2
40617965,7
40617973,4
40617979,4
40617984,27
40618012,6
40618019,2
40618022,28
40618051,3
40618055,3
40618059,14
40618074,5
40618081,1
40618083,6
40618090,5
40618096,3
40618100,5
40618106,3
40618110,2
40618113,3
40618117,24
40618142,3
40618150,1
40618152,6
40618160,1
40618162,1
40618164,16
40618181,2
40618185,7
40618193,2
40618196,2
40618199,7
40618207,1
40618210,6
40618217,2
40618221,1
40618223,4
40618228,5
40618235,1
40618237,2
40618240,26
40618267,2
40618271,5
40618277,4
40618282,2
40618285,1
40618287,2
40618290,3
40618294,4
40618301,1
40618303,10
40618314,1
40618316,1
40618318,6
40618325,8
40618334,1
40618336,5
40618342,1
40618344,2
40618347,7
40618355,1
40618357,2
40618360,13
40618374,18
40618393,2
40618398,16
40618415,8
40618424,5
40618431,5
40618437,8
40618446,3
40618450,5
40618456,22
40618479,3
40618483,2
40618486,41
40618528,4
40618533,6
40618540,2
40618544,13
40618558,4
40618564,7
40618572,7
40618580,1
40618582,2
40618585,3
40618589,1
40618591,15
40618607,19
40618627,22
40618651,4
40618656,2
40618660,8
40618669,5
40618675,10
40618686,10
40618698,18
40618717,3
40618721,3
40618725,14
40618740,1
40618742,3
40618746,13
40618760,16
40618778,3
40618782,3
40618787,8
40618796,3
40618800,3
40618804,10
40618816,6
40618823,1
40618825,3
40618829,1
40618831,15
40618847,1
40618849,1
40618851,1
40618853,1
40618855,5
40618862,8
40618871,9
40618881,23
40618906,3
40618910,3
40618914,2
40618917,3
40618922,1
40618924,7
40618932,5
40618938,1
40618940,4
40618946,6
40618954,5
40618960,1
40618962,1
40618965,7
40618974,4
40618980,2
40618983,12
40618996,2
40618999,5
40619005,4
40619010,2
40619013,3
40619036,4
40619058,2
40619062,2
40619068,1
40619070,1
40619072,1
40619076,2
40619080,1
40619084,2
40619090,1
40619096,105
40619202,604
40619807,211
40620019,470
40620490,105
40620596,12
40620609,43
40620653,130
40620784,42
40620827,3
40620831,4
40620836,103
40620940,46
40620987,170
40621158,156
40621315,34
40621350,42
40621410,2
40621414,2
40621420,1
40621422,1
40621424,1
40621428,2
40621432,1
40621436,2
40621442,1
40621448,32
40621481,19
40621501,3
40621505,188
40621694,65
40621760,27
40621788,59
40621848,12
40621861,207
40622069,213
40622283,220
40622504,4
40622509,26
40622536,92
40622629,22
40622652,14
40622667,135
40622803,202
40623006,16
40623023,8
40623032,102
40623135,185
40623321,58
40623380,71
40623452,292
40623762,2
40623766,2
40623772,1
40623774,1
40623776,1
40623780,2
40623784,1
40623788,2
40623794,1
40623800,29
40623830,906
40624737,219
40624957,45
40625003,90
40625094,142
40625237,106
40625344,290
40625635,126
40625762,258
40626021,75
40626114,2
40626118,2
40626124,1
40626126,1
40626128,1
40626132,2
40626136,1
40626140,2
40626146,1
40626152,16
40626169,424
40626594,50
40626645,242
40626888,143
40627032,96
40627129,241
40627371,229
40627601,29
40627631,67
40627699,14
40627714,8
40627723,119
40627843,72
40627916,93
40628010,60
40628071,296
40628368,59
40628428,20
40628466,2
40628470,2
40628476,1
40628478,1
40628480,1
40628484,2
40628488,1
40628492,2
40628498,1
40628504,38
40628543,265
40628809,156
40628966,35
40629002,360
40629363,122
40629486,39
40629526,190
40629717,14
40629732,200
40629933,89
40630023,4
40630028,5
40630034,106
40630141,6
40630148,21
40630170,1
40630172,4
40630177,32
40630210,3
40630214,11
40630226,1
40630228,6
40630235,26
40630262,1
40630264,2
40630267,12
40630280,31
40630312,14
40630327,6
40630334,31
40630366,12
40630379,23
40630403,1
40630405,1
40630407,8
40630416,12
40630429,1
40630431,7
40630439,4
40630444,2
40630447,21
40630469,1
40630471,10
40630482,13
40630496,1
40630498,40
40630539,62
40630602,35
40630638,8
40630647,15
40630663,137
40630818,2
40630822,2
40630828,1
40630830,1
40630832,1
40630836,2
40630840,1
40630844,2
40630850,1
40630856,42
40630899,26
40630926,4
40630931,31
40630963,12
40630976,1
40630978,15
40630994,9
40631004,2
40631007,1
40631009,3
40631013,4
40631018,21
40631040,1
40631042,14
40631057,10
40631068,1
40631070,1
40631072,20
40631093,6
40631100,6
40631107,17
40631125,7
40631133,12
40631146,19
40631166,2
40631169,1
40631171,4
40631176,3
40631180,8
40631189,16
40631206,6
40631213,4
40631218,1
40631220,4
40631225,1
40631227,1
40631229,1
40631231,10
40631242,14
40631257,99
40631357,38
40631396,22
40631419,17
40631437,122
40631560,19
40631580,11
40631592,4
40631597,7
40631605,19
40631625,4
40631630,29
40631660,22
40631683,3
40631687,49
40631737,29
40631767,10
40631778,9
40631788,5
40631794,10
40631805,1
40631807,4
40631812,13
40631826,4
40631831,24
40631856,1
40631858,11
40631870,8
40631879,1
40631881,4
40631886,22
40631909,3
40631913,1
40631915,16
40631932,1
40631934,5
40631940,6
40631947,10
40631958,1
40631960,6
40631967,1
40631969,3
40631973,13
40631987,6
40631994,24
40632019,8
40632028,22
40632051,6
40632058,12
40632071,35
40632107,18
40632126,4
40632131,8
40632140,9
40632150,7
40632158,48
40632207,8
40632216,14
40632231,43
40632275,1
40632277,1
40632279,1
40632281,8
40632290,2
40632293,10
40632304,3
40632309,25
40632335,41
40632377,3
40632381,16
40632398,2
40632401,12
40632414,30
40632445,1
40632447,1
40632449,12
40632462,1
40632464,15
40632481,51
40632533,26
40632560,94
40632655,59
40632715,8
40632724,12
40632737,31
40632769,13
40632783,72
40632856,20
40632880,13
40632894,1
40632896,2
40632900,2
40632904,3
40632908,2
40632911,2
40632914,1
40632958,4
40632966,13
40632980,1
40632982,2
40632986,2
40632990,3
40632994,2
40632997,2
40633000,1
40633044,4
40633058,1
40633060,1
40633062,36
40633110,1
40633112,1
40633114,36
40633170,2
40633174,2
40633180,1
40633182,1
40633184,1
40633188,2
40633192,1
40633196,2
40633202,1
40633208,23
40633232,11
40633244,15
40633261,8
40633270,6
40633277,7
40633285,7
40633293,1
40633295,9
40633305,46
40633353,27
40633381,1
40633383,1
40633385,36
40633422,14
40633437,1
40633439,9
40633449,1
40633451,1
40633453,10
40633464,5
40633470,75
40633546,1
40633548,4
40633553,11
40633565,15
40633581,9
40633591,19
40633611,6
40633618,12
40633631,44
40633676,3
40633680,5
40633686,1
40633688,1
40633690,1
40633692,18
40633711,10
40633722,3
40633726,15
40633742,20
40633763,7
40633771,1
40633773,1
40633775,9
40633785,1
40633787,1
40633789,7
40633797,1
40633799,9
40633809,59
40633869,1
40633871,6
40633878,44
40633923,10
40633934,7
40633942,9
40633953,8
40633962,1
40633965,6
40633972,1
40633974,2
40633977,4
40633983,165
40634149,28
40634178,51
40634230,16
40634247,76
40634324,8
40634333,18
40634352,53
40634406,8
40634415,8
40634424,1
40634426,15
40634442,4
40634447,4
40634452,1
40634454,10
40634465,22
40634488,5
40634494,1
40634497,19
40634517,1
40634519,11
40634531,4
40634536,1
40634538,5
40634544,5
40634550,11
40634562,1
40634564,6
40634571,4
40634576,2
40634579,1
40634581,10
40634592,1
40634594,1
40634596,7
40634604,13
40634618,6
40634625,10
40634636,5
40634642,2
40634645,9
40634655,1
40634657,1
40634659,8
40634668,16
40634685,37
40634723,25
40634749,14
40634764,24
40634789,1
40634791,1
40634793,3
40634797,1
40634799,5
40634805,18
40634824,2
40634827,14
40634842,17
40634860,1
40634862,5
40634868,7
40634876,12
40634889,31
40634921,5
40634927,1
40634929,32
40634962,1
40634964,1
40634966,7
40634974,13
40634988,3
40634992,1
40634994,1
40634996,48
40635045,1
40635047,1
40635049,1
40635051,1
40635053,6
40635060,2
40635063,1
40635065,1
40635067,45
40635113,4
40635118,8
40635127,1
40635129,11
40635141,6
40635149,7
40635157,56
40635214,14
40635232,13
40635246,1
40635248,2
40635252,2
40635256,3
40635260,2
40635263,2
40635266,1
40635310,4
40635318,13
40635332,1
40635334,2
40635338,2
40635342,3
40635346,2
40635349,2
40635352,1
40635396,4
40635410,1
40635412,1
40635414,36
40635462,1
40635464,1
40635466,36
40635528,22
40635551,10
40635562,5
40635568,10
40635579,1
40635581,7
40635589,3
40635594,21
40635616,6
40635623,13
40635637,16
40635654,21
40635678,7
40635686,3
40635690,6
40635697,4
40635702,18
40635721,1
40635723,1
40635725,19
40635745,1
40635747,4
40635752,3
40635757,2
40635760,3
40635764,3
40635768,3
40635772,41
40635814,11
40635826,3
40635830,1
40635832,11
40635844,4
40635849,8
40635858,3
40635862,27
40635891,23
40635916,2
40635920,13
40635935,2
40635938,4
40635944,18
40635963,6
40635972,5
40635978,1
40635981,1
40635983,3
40635987,2
40635991,1
40635993,2
40635996,2
40635999,2
40636003,3
40636007,3
40636011,7
40636019,2
40636022,1
40636024,1
40636026,4
40636031,4
40636036,25
40636065,9
40636075,1
40636077,1
40636079,19
40636099,3
40636103,2
40636108,4
40636113,4
40636118,2
40636121,6
40636128,6
40636135,1
40636137,8
40636146,1
40636150,2
40636153,3
40636157,29
40636187,2
40636190,3
40636194,4
40636199,4
40636204,12
40636217,3
40636221,11
40636233,23
40636257,16
40636274,1
40636276,2
40636279,4
40636284,29
40636314,1
40636316,16
40636333,1
40636335,5
40636341,3
40636346,2
40636349,4
40636354,3
40636359,13
40636374,5
40636380,3
40636384,3
40636389,1
40636392,1
40636394,3
40636398,5
40636404,6
40636411,4
40636416,6
40636423,23
40636447,6
40636455,1
40636457,16
40636474,1
40636476,1
40636478,5
40636484,2
40636488,13
40636502,8
40636511,9
40636521,5
40636527,5
40636533,42
40636576,1
40636578,1
40636580,1
40636582,12
40636595,5
40636602,6
40636609,2
40636612,4
40636618,3
40636622,1
40636624,4
40636629,6
40636636,1
40636638,6
40636645,5
40636651,1
40636653,2
40636658,8
40636667,1
40636669,1
40636671,4
40636676,23
40636700,1
40636702,13
40636716,6
40636723,2
40636726,3
40636730,7
40636738,2
40636741,4
40636746,3
40636751,6
40636759,6
40636767,8
40636776,5
40636783,3
40636787,2
40636790,1
40636792,1
40636795,2
40636798,4
40636803,21
40636825,3
40636830,14
40636845,3
40636850,3
40636854,2
40636857,5
40636863,7
40636871,4
40636876,3
40636880,4
40636885,7
40636893,5
40636899,1
40636902,7
40636910,3
40636914,2
40636917,4
40636922,8
40636931,21
40636953,1
40636956,6
40636964,4
40636969,4
40636974,16
40636992,2
40636995,3
40636999,5
40637005,1
40637009,2
40637012,5
40637018,7
40637026,1
40637028,7
40637037,1
40637039,11
40637051,1
40637053,9
40637063,18
40637082,7
40637091,5
40637097,3
40637101,1
40637103,5
40637110,2
40637113,1
40637115,6
40637122,3
40637127,3
40637131,7
40637139,4
40637144,3
40637149,2
40637152,5
40637158,2
40637161,7
40637171,4
40637176,3
40637181,7
40637189,2
40637192,17
40637210,9
40637220,2
40637223,2
40637226,9
40637236,6
40637243,3
40637247,3
40637251,2
40637254,6
40637261,1
40637263,5
40637270,8
40637279,4
40637284,4
40637291,7
40637299,9
40637309,30
40637340,22
40637363,7
40637371,5
40637377,1
40637379,4
40637384,1
40637387,2
40637390,6
40637398,15
40637414,4
40637419,2
40637423,2
40637427,3
40637432,5
40637439,2
40637442,1
40637444,20
40637465,2
40637468,14
40637483,1
40637485,3
40637489,1
40637491,6
40637499,4
40637506,15
40637522,7
40637530,6
40637537,1
40637540,1
40637542,3
40637546,1
40637548,8
40637557,4
40637562,1
40637564,1
40637566,8
40637575,26
40637602,9
40637612,2
40637615,2
40637618,1
40637620,5
40637626,1
40637628,6
40637636,4
40637641,2
40637644,10
40637656,1
40637658,4
40637663,3
40637668,14
40637683,1
40637685,10
40637698,1
40637700,24
40637725,12
40637738,1
40637740,8
40637751,10
40637762,3
40637766,2
40637769,1
40637771,2
40637774,3
40637778,4
40637783,9
40637793,4
40637798,8
40637807,14
40637822,7
40637830,2
40637852,4
40637874,2
40637878,2
40637884,1
40637892,2
40637896,1
40637900,2
40637906,1
40637912,157
40638070,184
40638255,105
40638361,333
40638695,681
40639377,111
40639489,392
40639882,163
40640046,162
40640226,2
40640230,2
40640236,1
40640244,2
40640248,1
40640252,2
40640258,1
40640264,153
40640418,13
40640432,151
40640585,3
40640589,9
40640599,11
40640611,311
40640923,15
40640939,36
40640976,82
40641059,40
40641100,12
40641113,45
40641159,17
40641177,12
40641190,2
40641193,88
40641282,116
40641399,24
40641424,132
40641557,20
40641578,71
40641650,30
40641681,46
40641728,137
40641866,72
40641939,123
40642063,16
40642080,1
40642083,26
40642110,57
40642168,47
40642216,20
40642237,37
40642275,140
40642416,144
40642578,2
40642582,2
40642588,1
40642592,1
40642596,2
40642600,1
40642604,1
40642610,1
40642616,328
40642945,299
40643245,85
40643331,331
40643663,194
40643858,579
40644438,42
40644481,80
40644562,17
40644580,153
40644734,178
40644930,2
40644934,2
40644940,1
40644944,1
40644948,2
40644952,1
40644956,1
40644962,1
40644968,94
40645063,8
40645072,104
40645177,32
40645210,692
40645903,161
40646065,108
40646174,79
40646254,1
40646256,17
40646274,29
40646304,239
40646544,550
40647095,58
40647154,110
40647282,2
40647286,2
40647292,1
40647296,1
40647300,2
40647304,1
40647308,1
40647314,1
40647320,207
40647528,9
40647538,13
40647552,38
40647591,560
40648152,150
40648303,251
40648555,111
40648667,50
40648718,157
40648876,12
40648889,12
40648902,21
40648924,17
40648942,5
40648948,58
40649007,39
40649047,65
40649113,56
40649170,100
40649271,10
40649282,334
40649634,2
40649638,2
40649644,1
40649648,1
40649652,2
40649656,1
40649660,1
40649666,1
40649672,259
40649932,213
40650146,127
40650274,95
40650370,72
40650443,50
40650494,28
40650523,252
40650776,66
40650843,10
40650854,10
40650865,18
40650884,13
40650898,4
40650903,40
40650944,68
40651013,56
40651070,51
40651122,33
40651156,60
40651217,10
40651228,1
40651230,6
40651237,16
40651254,4
40651259,6
40651266,21
40651288,3
40651292,11
40651304,17
40651322,4
40651327,25
40651353,1
40651355,1
40651357,9
40651367,1
40651369,3
40651373,1
40651375,16
40651392,29
40651422,45
40651468,24
40651493,26
40651520,1
40651522,6
40651529,3
40651533,4
40651538,6
40651545,3
40651549,4
40651555,40
40651596,1
40651598,15
40651614,25
40651640,20
40651661,3
40651665,3
40651669,1
40651671,1
40651673,8
40651682,1
40651685,283
40651986,2
40651990,2
40651996,1
40652000,1
40652004,2
40652008,1
40652012,1
40652018,1
40652024,4
40652029,16
40652046,3
40652050,12
40652063,18
40652082,15
40652098,4
40652103,1
40652105,8
40652114,1
40652116,1
40652118,15
40652134,1
40652136,1
40652139,28
40652168,3
40652172,5
40652178,9
40652188,18
40652207,89
40652297,1
40652299,23
40652323,15
40652339,4
40652344,25
40652370,29
40652400,23
40652424,36
40652461,12
40652474,48
40652523,1
40652525,7
40652533,31
40652565,39
40652605,28
40652634,46
40652681,34
40652716,8
40652725,12
40652739,4
40652744,3
40652748,14
40652763,1
40652765,38
40652804,8
40652813,1
40652815,4
40652820,2
40652823,10
40652834,9
40652844,6
40652851,7
40652859,1
40652861,24
40652886,13
40652900,6
40652907,1
40652909,1
40652911,8
40652921,1
40652923,14
40652938,26
40652965,8
40652974,2
40652977,7
40652985,13
40652999,16
40653016,33
40653050,7
40653058,38
40653097,1
40653099,4
40653104,4
40653109,1
40653111,49
40653161,1
40653163,7
40653171,1
40653173,11
40653185,28
40653214,26
40653241,10
40653252,1
40653254,10
40653265,44
40653310,12
40653323,6
40653330,189
40653520,46
40653567,1
40653569,15
40653585,53
40653639,24
40653664,65
40653730,8
40653739,9
40653749,1
40653751,56
40653808,2
40653811,34
40653846,7
40653854,8
40653863,1
40653865,11
40653877,11
